action_id,queue_rank,required_benchmark_id,required_target_id,scope,field_name,evidence_class,action_status,source_status,source_path,expected_filename,dropzone_folder,patch_preview_csv,quality_status,quality_blocker,verify_command,next_action
strict_blind_evidence_160,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/no_leak/no_leak_evidence.md
strict_blind_evidence_161,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/ablation/ablation_manifest.json
strict_blind_evidence_162,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/calibration/calibration_values.json
strict_blind_evidence_163,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/prediction/replacement_prediction.pdb
strict_blind_evidence_164,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/native/replacement_native.pdb
strict_blind_evidence_165,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/authority/native_authority.md
strict_blind_evidence_166,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/no_leak/no_leak_evidence.md
strict_blind_evidence_167,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/ablation/ablation_manifest.json
strict_blind_evidence_168,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/28_hist_required_complex_003/calibration/calibration_values.json
strict_blind_evidence_169,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/prediction/replacement_prediction.pdb
strict_blind_evidence_170,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/native/replacement_native.pdb
strict_blind_evidence_171,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/authority/native_authority.md
strict_blind_evidence_172,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/no_leak/no_leak_evidence.md
strict_blind_evidence_173,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/ablation/ablation_manifest.json
strict_blind_evidence_174,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/29_hist_required_complex_004/calibration/calibration_values.json
strict_blind_evidence_175,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005/prediction/replacement_prediction.pdb
strict_blind_evidence_176,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005/native/replacement_native.pdb
strict_blind_evidence_177,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/30_hist_required_complex_005/authority/native_authority.md
